,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
626,Deck 13,Role-Playing,Venetica,"PC,PlayStation 3,Xbox 360","DTP Entertainment, Mastertronic, Rombax Games, Deck 13","Jan 10, 2011","Jan 26, 2011",5.0,7.2
627,EA Bright Light,Action,Spare Parts,"PlayStation 3,Xbox 360",Electronic Arts,"Jan 18, 2011","Jan 26, 2011",4.5,6.1
628,EA Bright Light,Action,Spare Parts,"PlayStation 3,Xbox 360",Electronic Arts,"Jan 18, 2011","Jan 26, 2011",4.5,6.1
629,WBIE,"MMO, Role-Playing",DC Universe Online,"PC,PlayStation 3,PlayStation 4,Xbox One","Sony Online Entertainment, Daybreak Games","Jan 11, 2011","Jan 25, 2011",7.0,7.6
630,Visceral Games,"Action, Shooter, Third-Person, 3D",Dead Space 2,"PC,PlayStation 3,Xbox 360","Electronic Arts, EA Games","Jan 25, 2011","Jan 25, 2011",9.0,8.8
631,WBIE,"MMO, Role-Playing",DC Universe Online,"PC,PlayStation 3,PlayStation 4,Xbox One","Sony Online Entertainment, Daybreak Games","Jan 11, 2011","Jan 25, 2011",7.0,7.6
632,Curve Studios,"Action, 2D, Platformer",Fluidity,Wii,Nintendo,"Dec 6, 2010","Jan 25, 2011",8.5,8.1
633,Visceral Games,"Third-Person, 3D, Action, Shooter",Dead Space 2,"PC,PlayStation 3,Xbox 360","Electronic Arts, EA Games","Jan 25, 2011","Jan 25, 2011",8.5,8.8
634,Gameloft,"Tactical, Action, First-Person, Shooter",Modern Combat: Domination,"Macintosh,PlayStation 3",Gameloft,"Jan 18, 2011","Jan 24, 2011",7.0,7.9
635,Brightside Games,"Shoot-'Em-Up, Action, 2D",Zeit Squared,"PC,Xbox 360",Ubisoft,"Jan 12, 2011","Jan 21, 2011",8.0,6.6
636,Brightside Games,"2D, Action, Shoot-'Em-Up",Zeit Squared,"PC,Xbox 360",Ubisoft,"Jan 12, 2011","Jan 21, 2011",8.0,6.6
637,"PopCap, TOSE","Strategy, Real-Time",Plants vs. Zombies,"Android,DS,iOS (iPhone/iPad),Macintosh,PC,PlayStation 3,PlayStation Vita,Windows Mobile,Xbox 360","PopCap, Electronic Arts, Mastertronic, Sony Online Entertainment","May 5, 2009","Jan 21, 2011",8.0,8.6
638,BioWare,"Action, Role-Playing",Mass Effect 2,"PC,PlayStation 3,Xbox 360","Electronic Arts, ak tronic, EA Games","Jan 26, 2010","Jan 18, 2011",8.5,9.0
639,Media Molecule,"Action, 2D, Platformer",LittleBigPlanet 2,PlayStation 3,"SCEI, SCEE, SCE Australia, SCEA","Jan 18, 2011","Jan 14, 2011",9.0,9.0
640,Nippon Ichi Software,"Platformer, Action, 2D","Prinny 2: Dawn of Operation Panties, Dood!",PSP,"Nippon Ichi Software, NIS America","Jan 10, 2011","Jan 13, 2011",6.0,7.7
641,"Electronic Arts, EA Mobile","Puzzle, Matching/Stacking",Tetris (2009),"BlackBerry,PlayStation 3",Electronic Arts,"Aug 24, 2009","Jan 12, 2011",7.5,8.2
642,"Square Enix, h.a.n.d. Inc.","Role-Playing, Action",Kingdom Hearts Re:coded,DS,Square Enix,"Jan 11, 2011","Jan 11, 2011",6.5,7.6
643,Capcom,Adventure,Ghost Trick: Phantom Detective,"DS,iOS (iPhone/iPad)",Capcom,"Jan 11, 2011","Jan 11, 2011",9.0,9.0
644,Hudson Soft,"Platformer, Action, 2D",Lost in Shadow,Wii,"Hudson Soft, Konami","Jan 4, 2011","Jan 10, 2011",7.5,7.4
645,Naked Sky Entertainment,"Fixed-Screen, Shooter, 2D, Action",MicroBot,"PlayStation 3,Xbox 360",Electronic Arts,"Dec 29, 2010","Jan 6, 2011 ",6.0,6.8
646,Naked Sky Entertainment,"Fixed-Screen, Shooter, 2D, Action",MicroBot,"PlayStation 3,Xbox 360",Electronic Arts,"Dec 29, 2010","Jan 6, 2011 ",6.0,6.8
647,"2K Marin, Iron Galaxy Studios","3D, Action, First-Person, Shooter",BioShock 2,"Macintosh,PC,PlayStation 3,Xbox 360","Feral Interactive, 2K Games, CyberFront, D3Publisher","Feb 9, 2010","Jan 5, 2011 ",8.5,8.5
648,"2K Marin, Iron Galaxy Studios","First-Person, Shooter, 3D, Action",BioShock 2,"Macintosh,PC,PlayStation 3,Xbox 360","Feral Interactive, 2K Games, CyberFront, D3Publisher","Feb 9, 2010","Jan 5, 2011 ",8.5,8.5
649,Southend Interactive,"Action, Puzzle",ilomilo,"Windows Mobile,Xbox 360",Microsoft Game Studios,"Nov 8, 2010","Jan 4, 2011 ",7.5,8.1
650,NinjaBee,Strategy,A World of Keflings,"PC,Wii U,Xbox 360","NinjaBee, Microsoft Game Studios","Dec 22, 2010","Jan 4, 2011 ",7.0,7.9
651,Obsidian Entertainment,Role-Playing,Fallout: New Vegas,"PC,PlayStation 3,Xbox 360","Bethesda Softworks, Mastertronic, ZeniMax Media","Oct 19, 2010","Jan 4, 2011 ",6.5,8.3
652,"Telltale Games, Iron Galaxy Studios","Adventure, Third-Person, 3D",Back to the Future: The Game,"iOS (iPhone/iPad),Macintosh,PC,PlayStation 3,PlayStation 4,Wii,Xbox 360,Xbox One","Telltale Games, Deep Silver","Sep 29, 2011","Jan 3, 2011 ",7.5,7.8
653,Blue Castle Games,"3D, Action, Adventure, Survival",Dead Rising 2: Case West,Xbox 360,Capcom,"Dec 27, 2010","Jan 3, 2011 ",7.0,8.0
654,Halfbrick Studios,"Puzzle, Action",Raskulls,Xbox 360,"Halfbrick Studios, Microsoft Game Studios","Dec 29, 2010","Dec 30, 2010",6.0,7.6
655,SCE Japan Studio,"Action, Puzzle",echochrome ii,PlayStation 3,"SCEA, SCEI, SCEE","Dec 21, 2010","Dec 22, 2010",7.5,7.3
656,Crave,"Hunting/Fishing, Sports",Deadliest Catch: Sea of Chaos,"PlayStation 3,Wii,Xbox 360",Crave,"Nov 29, 2010","Dec 21, 2010",3.5,4.2
657,Crave,"Hunting/Fishing, Sports",Deadliest Catch: Sea of Chaos,"PlayStation 3,Wii,Xbox 360",Crave,"Nov 29, 2010","Dec 21, 2010",3.5,4.2
658,Crave,"Hunting/Fishing, Sports",Deadliest Catch: Sea of Chaos,"PlayStation 3,Wii,Xbox 360",Crave,"Nov 29, 2010","Dec 21, 2010",3.5,4.2
659,FluffyLogic,Action,Eat Them!,PlayStation 3,"SCEA, SCEI, SCEE, SCE Australia","Dec 21, 2010","Dec 21, 2010",6.0,6.6
660,"Digital Legends Entertainment, EA DICE","3D, Action, First-Person, Shooter",Battlefield: Bad Company 2,"iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360","Electronic Arts, EA Games, Ubisoft","Mar 2, 2010","Dec 21, 2010",8.5,8.8
661,"Digital Legends Entertainment, EA DICE","3D, Action, First-Person, Shooter",Battlefield: Bad Company 2,"iOS (iPhone/iPad),PC,PlayStation 3,Xbox 360","Electronic Arts, EA Games, Ubisoft","Mar 2, 2010","Dec 20, 2010",8.5,8.8
662,"Backbone Entertainment, Harmonix Music Systems",Music/Rhythm,Rock Band 3,"DS,PlayStation 3,Wii,Xbox 360",MTV Games,"Oct 26, 2010","Dec 20, 2010",7.0,8.7
663,"4mm Games, Terminal Reality",Music/Rhythm,Def Jam Rapstar,"PlayStation 3,Wii,Xbox 360",Konami,"Oct 5, 2010","Dec 17, 2010",6.5,6.8
664,Blizzard Entertainment,"Third-Person, Adventure, Open-World, Action, MMO, Role-Playing",World of Warcraft,"Macintosh,PC","Blizzard Entertainment, Vivendi Games, Activision","Nov 23, 2004","Dec 16, 2010",8.5,8.8
665,Hudson Entertainment,"Puzzle, Action",Bomberman Live: Battlefest,Xbox 360,Hudson Entertainment,"Dec 8, 2010","Dec 16, 2010",6.5,7.3
666,"LucasArts, Red Fly Studio",Action,Star Wars: The Force Unleashed II,"DS,PC,PlayStation 3,Wii,Xbox 360","LucasArts, Disney Interactive Studios","Oct 26, 2010","Dec 16, 2010",6.0,7.2
667,Hydravision,"Action, Platformer, 2D",Funky Lab Rat,PlayStation 3,Hydravision,"Nov 30, 2010","Dec 16, 2010",6.5,6.4
668,"ImaginEngine, Page 44 Studios",Trivia/Board Game,Pictionary (2010),"DS,Wii",THQ,"Nov 14, 2010","Dec 15, 2010",6.5,5.8
669,"EA Games, Iron Monkey, Exient Entertainment, Maxis, The Sims Studio, Electronic Arts, EA Redwood Shores, EA Mobile",Simulation,The Sims 3,"3DS,Android,BlackBerry,DS,iOS (iPhone/iPad),Macintosh,PC,PlayStation 3,Wii,Windows Mobile,Xbox 360","EA Games, EA Mobile, Electronic Arts, Maxis","May 5, 2009","Dec 15, 2010",7.5,8.1
670,"n-Space, Propaganda Games, SuperVillain Studios","Adventure, Action",TRON: Evolution,"DS,PC,PlayStation 3,PSP,Xbox 360",Disney Interactive Studios,"Dec 6, 2010","Dec 13, 2010",7.0,6.6
671,"n-Space, Propaganda Games, SuperVillain Studios","Action, Adventure",TRON: Evolution,"DS,PC,PlayStation 3,PSP,Xbox 360",Disney Interactive Studios,"Dec 6, 2010","Dec 13, 2010",7.0,6.6
672,Virtual Air Guitar Company,"Fighting, Action, 3D",Kung-Fu Live,PlayStation 3,Virtual Air Guitar Company,"Dec 7, 2010","Dec 13, 2010",4.0,7.0
673,Ubisoft,"2D, Platformer, Action",Rabbids Travel in Time 3D,"3DS,Wii",Ubisoft,"Nov 21, 2010","Dec 13, 2010",6.5,6.2
674,"Ubisoft, Ubisoft Montreal, Ubisoft Paris, Ubisoft Montpellier",Music/Rhythm,Michael Jackson The Experience,"3DS,DS,iOS (iPhone/iPad),PlayStation 3,PlayStation Vita,PSP,Wii,Xbox 360",Ubisoft,"Nov 23, 2010","Dec 10, 2010",6.5,7.0
675,"Team Meat, BlitWorks","Platformer, 2D, Action",Super Meat Boy,"Android,Linux,Macintosh,Nintendo Switch,PC,PlayStation 4,PlayStation Vita,Wii U,Xbox 360","NVIDIA, Team Meat, BlitWorks, Lace Mamba Global, Merge Games, Microsoft Game Studios","Oct 20, 2010","Dec 10, 2010",9.5,7.7
676,PopCap,"Puzzle, Matching/Stacking",Bejeweled 3,"DS,Macintosh,Mobile,PC,PlayStation 3,Xbox 360","PopCap, Electronic Arts, EA Games",2009,"Dec 9, 2010 ",7.5,8.1
677,Falcom,"Action, Role-Playing",Ys: The Oath in Felghana,"Mobile,PC,PSP","Taito Corporation, Xseed Games, Falcom","Nov 1, 2010","Dec 8, 2010 ",7.5,8.4
678,Vogster,"2D, Action, Beat-'Em-Up",Unbound Saga,"PSP,Xbox 360","SCEA, SCEE, Vogster Entertainment, LLC, Activision","Jul 16, 2009","Dec 8, 2010 ",4.0,5.4
679,"Paradox Interactive, 1C, Ino-Co",Strategy,Majesty 2: The Fantasy Kingdom Sim,"Macintosh,PC","Virtual Programming, Paradox Interactive","Sep 17, 2009","Dec 8, 2010 ",4.5,7.1
680,EA Bright Light,Puzzle,Create,"Macintosh,PC,PlayStation 3,Wii,Xbox 360","EA Games, Electronic Arts","Nov 16, 2010","Dec 8, 2010 ",6.0,6.3
681,EA Bright Light,Puzzle,Create,"Macintosh,PC,PlayStation 3,Wii,Xbox 360","EA Games, Electronic Arts","Nov 16, 2010","Dec 8, 2010 ",6.0,6.3
682,EA Bright Light,Puzzle,Create,"Macintosh,PC,PlayStation 3,Wii,Xbox 360","EA Games, Electronic Arts","Nov 16, 2010","Dec 8, 2010 ",5.5,6.3
683,Activision,"Sports, Hunting/Fishing",Cabela's Dangerous Hunts 2011,"DS,iOS (iPhone/iPad),PlayStation 3,Wii,Xbox 360",Activision,"Oct 19, 2010","Dec 7, 2010 ",6.0,6.4
684,Activision,"Hunting/Fishing, Sports",Cabela's Dangerous Hunts 2011,"DS,iOS (iPhone/iPad),PlayStation 3,Wii,Xbox 360",Activision,"Oct 19, 2010","Dec 7, 2010 ",6.0,6.4
685,Activision,"Hunting/Fishing, Sports",Cabela's Dangerous Hunts 2011,"DS,iOS (iPhone/iPad),PlayStation 3,Wii,Xbox 360",Activision,"Oct 19, 2010","Dec 7, 2010 ",6.0,6.4
686,ChunSoft,Adventure,"Nine Hours, Nine Persons, Nine Doors",DS,"Aksys Games, Spike","Nov 16, 2010","Dec 7, 2010 ",8.5,8.9
687,"O-Games, Oxygen Interactive",Sports,PDC World Championship Darts: Pro Tour,"PlayStation 3,Wii,Xbox 360","O-Games, Oxygen Interactive","Nov 26, 2010","Dec 7, 2010 ",7.5,6.9
688,Camelot Software Planning,Role-Playing,Golden Sun: Dark Dawn,DS,Nintendo,"Nov 29, 2010","Dec 2, 2010 ",7.5,8.6
689,Techland,"Driving/Racing, Arcade",nail'd,"PC,PlayStation 3,Xbox 360","CyberFront, Deep Silver","Nov 30, 2010","Dec 2, 2010 ",5.5,6.9
690,Techland,"Arcade, Driving/Racing",nail'd,"PC,PlayStation 3,Xbox 360","Deep Silver, CyberFront","Nov 30, 2010","Dec 2, 2010 ",5.5,6.9
691,Blue Castle Games,"Action, Adventure",Dead Rising 2,"PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One",Capcom,"Sep 27, 2010","Dec 2, 2010 ",8.5,7.9
692,"n-Space, Treyarch","Shooter, 3D, Action, First-Person",Call of Duty: Black Ops,"DS,Macintosh,PC,PlayStation 3,Wii,Xbox 360","Activision, Aspyr, Square Enix","Nov 9, 2010","Dec 2, 2010 ",8.0,8.0
693,Housemarque,"Shooter, 2D, Action, Fixed-Screen",Dead Nation,"PlayStation 3,PlayStation 4,PlayStation Vita","SCEE, SCEA, SCE Australia, SCEI","Nov 30, 2010","Dec 1, 2010 ",7.5,7.8
694,Lightning Fish Games,Fitness,Get Fit With Mel B,"PlayStation 3,Wii","Tradewest, Deep Silver","Oct 20, 2010","Dec 1, 2010 ",5.5,7.8
695,Junction Point,"3D, Platformer, Action",Disney Epic Mickey,Wii,"Disney Interactive Studios, Nintendo","Nov 30, 2010","Nov 30, 2010",6.0,7.2
696,2K Czech,"Action, Adventure",Mafia II,"Macintosh,PC,PlayStation 3,Xbox 360","Feral Interactive, 2K Games, Mastertronic, Take-Two Interactive","Aug 23, 2010","Nov 30, 2010",6.0,8.2
697,2K Czech,"Action, Adventure",Mafia II,"Macintosh,PC,PlayStation 3,Xbox 360","2K Games, Feral Interactive, Mastertronic, Take-Two Interactive","Aug 23, 2010","Nov 30, 2010",6.0,8.2
698,Polyphony Digital,"Simulation, Driving/Racing",Gran Turismo 5,PlayStation 3,"SCE Australia, SCEE, SCEI, SCEA","Nov 24, 2010","Nov 29, 2010",8.0,8.5
699,Konami,"Snowboarding/Skiing, Sports",Adrenalin Misfits,Xbox 360,Konami,"Nov 4, 2010","Nov 29, 2010",5.0,4.9
700,Ubisoft,"Simulation, Flight",Tom Clancy's HAWX 2,"PC,PlayStation 3,Wii,Xbox 360","Ubisoft, Focus Multimedia, E-Frontier","Sep 7, 2010","Nov 29, 2010",3.5,7.3
701,Eighting,Action,Naruto Shippuden: Dragon Blade Chronicles,Wii,"505 Games, Takara Tomy, Tomy Corporation","Nov 12, 2010","Nov 29, 2010",3.5,6.4
702,Namco Bandai Games,"3D, Beat-'Em-Up, Action",Splatterhouse,"PlayStation 3,Xbox 360","Namco Bandai Games, Bandai Namco Games","Nov 23, 2010","Nov 29, 2010",4.5,7.3
703,Namco Bandai Games,"Action, 3D, Beat-'Em-Up",Splatterhouse,"PlayStation 3,Xbox 360","Namco Bandai Games, Bandai Namco Games","Nov 23, 2010","Nov 29, 2010",4.5,7.3
704,SCEE London Studio,Simulation,EyePet,"PlayStation 3,PSP","SCEI, SCEE, SCE Australia, SCEA","Oct 23, 2009","Nov 24, 2010",5.0,7.3
705,"Bandai Namco Games, Namco Bandai Games","Action, Arcade",Pac-Man Championship Edition DX,"Android,iOS (iPhone/iPad),PC,PlayStation 3,Windows Mobile,Xbox 360","Bandai Namco Games, Namco Bandai Games","Nov 17, 2010","Nov 24, 2010",9.0,8.6
706,AI,Sports,Deca Sports Freedom,Xbox 360,Hudson Entertainment,"Nov 18, 2010","Nov 23, 2010",3.0,4.1
707,Game Republic,"Action, Adventure",Majin and the Forsaken Kingdom,"PlayStation 3,Xbox 360","Bandai Namco Games, Namco Bandai Games","Nov 23, 2010","Nov 22, 2010",7.0,7.5
708,Game Republic,"Adventure, Action",Majin and the Forsaken Kingdom,"PlayStation 3,Xbox 360","Bandai Namco Games, Namco Bandai Games","Nov 23, 2010","Nov 22, 2010",7.0,7.5
709,"Monster Games Inc., Retro Studios","Action, 2D, Platformer",Donkey Kong Country Returns,"3DS,Wii",Nintendo,"Nov 21, 2010","Nov 22, 2010",8.5,8.7
710,"Dimps Corporation, Sonic Team","Action, 3D, Platformer",Sonic Colors,"DS,Wii",Sega,"Nov 16, 2010","Nov 22, 2010",8.0,8.3
711,Gaijin Entertainment,"Simulation, Flight",Apache: Air Assault,"PC,PlayStation 3,Xbox 360","Activision, Just Flight","Nov 16, 2010","Nov 22, 2010",7.5,7.5
712,Gaijin Entertainment,"Simulation, Flight",Apache: Air Assault,"PC,PlayStation 3,Xbox 360","Activision, Just Flight","Nov 16, 2010","Nov 22, 2010",7.5,7.5
713,"Bandai Namco Games, Namco Bandai Games","Arcade, Action",Pac-Man Championship Edition DX,"Android,iOS (iPhone/iPad),PC,PlayStation 3,Windows Mobile,Xbox 360","Bandai Namco Games, Namco Bandai Games","Nov 17, 2010","Nov 19, 2010",9.0,8.6
714,Next Level Games,"Third-Person, Action, Shooter, Tactical",Tom Clancy's Ghost Recon (Wii),Wii,Ubisoft,"Nov 16, 2010","Nov 19, 2010",6.0,7.2
715,"Full Fat, EA Bright Light, Electronic Arts","3D, Action, Shooter, Third-Person","Harry Potter and the Deathly Hallows, Part 1","DS,PC,PlayStation 3,Wii,Xbox 360",Electronic Arts,"Nov 16, 2010","Nov 18, 2010",5.0,5.7
716,"Full Fat, EA Bright Light, Electronic Arts","Action, Shooter, Third-Person, 3D","Harry Potter and the Deathly Hallows, Part 1","DS,PC,PlayStation 3,Wii,Xbox 360",Electronic Arts,"Nov 16, 2010","Nov 18, 2010",5.0,5.7
717,Mindscape Inc.,Music/Rhythm,Dance Paradise,Xbox 360,"Mindscape Inc., THQ","Feb 15, 2011","Nov 18, 2010",7.0,6.4
718,Ubisoft Milan,Sports,MotionSports,Xbox 360,Ubisoft,"Nov 4, 2010","Nov 17, 2010",3.5,4.7
719,"Electronic Arts, Criterion Games, Exient Entertainment","Arcade, Driving/Racing",Need for Speed: Hot Pursuit,"Android,iOS (iPhone/iPad),PC,PlayStation 3,Wii,Windows Mobile,Xbox 360",Electronic Arts,"Nov 16, 2010","Nov 17, 2010",8.5,8.0
720,"Electronic Arts, Criterion Games, Exient Entertainment","Arcade, Driving/Racing",Need for Speed: Hot Pursuit,"Android,iOS (iPhone/iPad),PC,PlayStation 3,Wii,Windows Mobile,Xbox 360",Electronic Arts,"Nov 16, 2010","Nov 17, 2010",8.5,8.0
721,Electronic Arts,Trivia/Board Game,Monopoly Streets,"PlayStation 3,Wii,Xbox 360",Electronic Arts,"Oct 26, 2010","Nov 17, 2010",6.5,7.1
722,Electronic Arts,Trivia/Board Game,Monopoly Streets,"PlayStation 3,Wii,Xbox 360",Electronic Arts,"Oct 26, 2010","Nov 17, 2010",6.5,7.1
723,Electronic Arts,Trivia/Board Game,Monopoly Streets,"PlayStation 3,Wii,Xbox 360",Electronic Arts,"Oct 26, 2010","Nov 17, 2010",6.5,7.1
724,EA Canada,"Basketball, Sports, Team-Based, Arcade",NBA Jam (2010),"PlayStation 3,Wii,Xbox 360",EA Sports,"Oct 5, 2010","Nov 17, 2010",7.0,7.9
725,EA Canada,"Arcade, Basketball, Sports, Team-Based",NBA Jam (2010),"PlayStation 3,Wii,Xbox 360",EA Sports,"Oct 5, 2010","Nov 17, 2010",7.0,7.9
726,"Digital Legends Entertainment, Black Rock Studio","Arcade, Driving/Racing",Split/Second,"iOS (iPhone/iPad),PC,PlayStation 3,PSP,Xbox 360",Disney Interactive Studios,"May 18, 2010","Nov 17, 2010",6.5,7.8
727,GCP1,Music/Rhythm,DanceMasters,Xbox 360,Konami,"Nov 4, 2010","Nov 16, 2010",6.0,7.4
728,Ubisoft Montreal,"Action, Adventure",Assassin's Creed: Brotherhood,"Macintosh,PC,PlayStation 3,Xbox 360","Ubisoft, E-Frontier","Nov 16, 2010","Nov 16, 2010",8.5,8.9
729,Ubisoft Montreal,"Action, Adventure",Assassin's Creed: Brotherhood,"Macintosh,PC,PlayStation 3,Xbox 360","Ubisoft, E-Frontier","Nov 16, 2010","Nov 16, 2010",8.5,8.9
730,Teotl Studios,"Action, Adventure",The Ball,PC,"Tripwire Interactive, Iceberg Interactive","Oct 26, 2010","Nov 15, 2010",5.5,6.4
731,Spiders,Role-Playing,Faery: Legends of Avalon,"PC,PlayStation 3,Xbox 360",Focus Home Interactive,"Nov 10, 2010","Nov 15, 2010",4.5,6.2
732,Vitamin G Studios,Puzzle,The UnderGarden,"PC,PlayStation 3,Xbox 360",Atari SA,"Nov 10, 2010","Nov 15, 2010",8.0,7.7
733,Artoon,Action,FlingSmash,Wii,Nintendo,"Nov 7, 2010","Nov 12, 2010",4.0,5.5
734,"Dimps Corporation, Sonic Team","3D, Platformer, Action",Sonic Colors,"DS,Wii",Sega,"Nov 16, 2010","Nov 12, 2010",8.0,8.3
735,Nintendo Software Technology,"Platformer, Action, 2D",Mario vs. Donkey Kong: Mini-Land Mayhem,DS,Nintendo,"Nov 14, 2010","Nov 12, 2010",8.0,8.0
736,Ubisoft,"3D, Fighting, Action",Fighters Uncaged,Xbox 360,"Ubisoft, Microsoft Game Studios","Nov 4, 2010","Nov 12, 2010",2.0,4.2
737,Sports Interactive,"Sports, Team-Based, Management, Soccer",Football Manager 2011,"iOS (iPhone/iPad),Macintosh,PC,PSP",Sega,"Nov 4, 2010","Nov 12, 2010",8.5,8.3
738,"n-Space, Treyarch","First-Person, Shooter, 3D, Action",Call of Duty: Black Ops,"DS,Macintosh,PC,PlayStation 3,Wii,Xbox 360","Activision, Aspyr, Square Enix","Nov 9, 2010","Nov 11, 2010",9.0,8.0
739,"Big Sandwich Games, Inc.",Action,Hoard,"Linux,Macintosh,PC,PlayStation 3,PSP","Big Sandwich Games, Inc.","Nov 2, 2010","Nov 11, 2010",7.5,7.0
740,BigPark,"Driving/Racing, Arcade",Kinect Joy Ride,Xbox 360,Microsoft Game Studios,"Nov 4, 2010","Nov 10, 2010",6.5,6.2
741,Sega,"Driving/Racing, Arcade",Sonic Free Riders,Xbox 360,Sega,"Nov 4, 2010","Nov 10, 2010",4.5,5.9
742,"n-Space, Treyarch","Shooter, 3D, Action, First-Person",Call of Duty: Black Ops,"DS,Macintosh,PC,PlayStation 3,Wii,Xbox 360","Activision, Aspyr, Square Enix","Nov 9, 2010","Nov 9, 2010 ",9.0,8.0
743,"n-Space, Treyarch","Shooter, 3D, Action, First-Person",Call of Duty: Black Ops,"DS,Macintosh,PC,PlayStation 3,Wii,Xbox 360","Activision, Aspyr, Square Enix","Nov 9, 2010","Nov 9, 2010 ",9.0,8.0
744,"n-Space, Treyarch","3D, Action, First-Person, Shooter",Call of Duty: Black Ops,"DS,Macintosh,PC,PlayStation 3,Wii,Xbox 360","Activision, Aspyr, Square Enix","Nov 9, 2010","Nov 9, 2010 ",9.0,8.0
745,Good Science Studio,Party/Minigame,Kinect Adventures!,Xbox 360,Microsoft Game Studios,"Nov 4, 2010","Nov 9, 2010 ",7.0,7.2
746,Ubisoft Montreal,Fitness,Your Shape: Fitness Evolved,Xbox 360,Ubisoft,"Nov 4, 2010","Nov 5, 2010 ",7.0,7.8
747,Spike,"3D, Fighting, Action",Dragon Ball: Raging Blast 2,"PlayStation 3,Xbox 360","Namco Bandai Games, Bandai Namco Games","Nov 2, 2010","Nov 5, 2010 ",5.0,7.8
748,Spike,"Fighting, Action, 3D",Dragon Ball: Raging Blast 2,"PlayStation 3,Xbox 360","Namco Bandai Games, Bandai Namco Games","Nov 2, 2010","Nov 5, 2010 ",5.0,7.8
749,Ubisoft,"Action, First-Person, Shooter, 3D",Bloody Good Time,"PC,Xbox 360",Ubisoft,"Oct 28, 2010","Nov 5, 2010 ",6.5,7.5
750,Coldwood Interactive,"Fighting, Action, 3D",The Fight: Lights Out,PlayStation 3,"SCE Australia, SCEI, SCEA, SCEE","Nov 9, 2010","Nov 5, 2010 ",5.0,8.0
751,"n-Space, Eurocom Entertainment Software","First-Person, Shooter, 3D, Action",GoldenEye 007 (2010),"DS,Wii","Activision, Nintendo","Nov 2, 2010","Nov 4, 2010 ",8.5,8.4
752,Harmonix Music Systems,Music/Rhythm,Dance Central,Xbox 360,"MTV Games, Microsoft Game Studios","Nov 4, 2010","Nov 4, 2010 ",8.5,8.1
753,Zen Studios,Pinball,Pinball FX 2,"PC,PlayStation 4,Xbox 360,Xbox One","Microsoft Game Studios, Zen Studios","Oct 27, 2010","Nov 4, 2010 ",8.5,8.4
754,"Konami, Konami Mobile & Online, Inc.","Team-Based, Simulation, Soccer, Sports",Pro Evolution Soccer 2011,"3DS,iOS (iPhone/iPad),PC,PlayStation 2,PlayStation 3,PSP,Wii,Windows Mobile,Xbox 360","Konami, Konami Mobile & Online, Inc.","Oct 19, 2010","Nov 4, 2010 ",7.0,7.6
755,"Microsoft Game Studios, Frontier Developments",Simulation,Kinectimals,"iOS (iPhone/iPad),Windows Mobile,Xbox 360",Microsoft Game Studios,"Nov 4, 2010","Nov 3, 2010 ",7.5,6.7
756,Rare Ltd.,Sports,Kinect Sports,Xbox 360,Microsoft Game Studios,"Nov 4, 2010","Nov 3, 2010 ",7.5,7.5
757,"Atari SA, ImaginEngine",Action,Haunted House,"PC,Wii,Xbox 360","Atari SA, Namco Bandai Games, Atari","Sep 28, 2010","Nov 3, 2010 ",5.5,4.2
758,"n-Space, Bizarre Creations","Action, Shooter, Third-Person, 3D",James Bond 007: Blood Stone,"DS,PC,PlayStation 3,Xbox 360","Activision, Square Enix","Nov 2, 2010","Nov 3, 2010 ",7.5,7.7
759,Sumo Digital,"Action, Puzzle",Dead Space Ignition,"PlayStation 3,Xbox 360",Electronic Arts,"Oct 12, 2010","Nov 3, 2010 ",4.0,4.6
760,"n-Space, Bizarre Creations","3D, Action, Shooter, Third-Person",James Bond 007: Blood Stone,"DS,PC,PlayStation 3,Xbox 360","Activision, Square Enix","Nov 2, 2010","Nov 2, 2010 ",7.5,7.7
761,"n-Space, Bizarre Creations","Shooter, Third-Person, 3D, Action",James Bond 007: Blood Stone,"DS,PC,PlayStation 3,Xbox 360","Activision, Square Enix","Nov 2, 2010","Nov 2, 2010 ",7.5,7.7
762,Immersion Software & Graphics,"Action, Fighting, Wrestling",Lucha Libre AAA Heroes del Ring,"PlayStation 3,Xbox 360","Konami, Slang","Oct 12, 2010","Nov 2, 2010 ",5.5,6.5
763,Immersion Software & Graphics,"Action, Fighting, Wrestling",Lucha Libre AAA Heroes del Ring,"PlayStation 3,Xbox 360","Konami, Slang","Oct 12, 2010","Nov 2, 2010 ",5.5,6.5
764,Novarama,Card Game,Invizimals,PSP,"SCEE, SCEA, SCEI","Oct 12, 2010","Nov 2, 2010 ",6.0,8.0
